no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
1071;POP.741;Controle de Parâmetros - Spin MRIII;;05-SPIN;Procedimento Operacional Padrão;Renan Barbosa;1;21/02/2025;21/02/2025;21/02/2026;22/05/2026;Sim;SPIN;SPIN
1072;POP.742;Manual Operacional - Coloração (manual);;04-COLORAÇÃO;Procedimento Operacional Padrão;Stephany Christine;1;20/06/2022;20/06/2022;15/12/2025;01/03/2026;Sim;COLORAÇÃO;COLORAÇÃO
1073;POP.743;Manual Operacional - Abertura de Perdas Interna da Produção - Technopark;;Technopark;Procedimento Operacional Padrão;Laura do Amaral Gurgel;1;25/08/2025;29/08/2025;29/08/2026;27/11/2026;Sim;;
1074;POP.744;Manual Operacional - Recebimento de Pedido no Relacionamento - LabRio;Informações acrescentadas: - Correção do cabeçalho - Inclusão de documentos complementares - Informações de Status de amostra recebida;LabRio;Procedimento Operacional Padrão;Vanessa Santana da Silva;2;10/07/2025;25/08/2025;25/08/2026;23/11/2026;Sim;;
1075;POP.745;Manual Operacional - Produto e Insumo Não Conforme - Technopark;;Technopark;Procedimento Operacional Padrão;Aline Franco;4;31/10/2023;03/11/2023;02/11/2025;31/01/2026;Sim;;
1076;POP.747;Monitoramento de Realimentação do Cliente - LabRio;;LabRio;Procedimento Operacional Padrão;Renan Barbosa;4;03/06/2024;03/06/2024;03/06/2026;02/09/2026;Sim;;
1077;POP.748;Manual Operacional - Inspeção Final - Technopark;;09-Inspeção Final;Procedimento Operacional Padrão;Guilherme Alves;0;01/04/2022;11/05/2022;19/01/2026;20/04/2026;Sim;HMC;0
1078;POP.749;Calibração Operacional - Lensômetros Digitais;;Lensômetro;Procedimento Operacional Padrão;Anderson Smaniotto;1;02/12/2024;23/12/2024;23/12/2025;23/03/2026;Sim;QUALIDADE;CALIBRAÇÃO
1079;POP.750;Manual Operacional - Sala de Armação - LabRio;;LabRio;Procedimento Operacional Padrão;Maria Riclecia da Silva;0;07/04/2022;13/04/2022;07/07/2026;06/10/2026;Sim;;
1080;POP.751;Limpieza y Mantenimiento - 4Racer;;4Racer;Procedimento Operacional Padrão;Edgar Casallas;0;14/04/2022;19/04/2022;11/06/2026;10/09/2026;Sim;;
1081;POP.752;Limpeza e Manutenção - 4Racer;;4Racer;Procedimento Operacional Padrão;Edgar Casallas;0;14/04/2022;02/06/2022;10/06/2026;09/09/2026;Sim;MONTAGEM;0
1082;POP.753;Calibración Operativa - 4Racer;;4Racer;Procedimento Operacional Padrão;Edgar Casallas;0;14/04/2022;09/05/2022;10/06/2026;09/09/2026;Sim;;
1083;POP.754;Control de Parámetros - 4Racer;;4Racer;Procedimento Operacional Padrão;Edgar Casallas;0;14/04/2022;09/05/2022;10/06/2026;09/09/2026;Sim;;
1084;POP.755;Calibração Operacional - 4Racer;;4Racer;Procedimento Operacional Padrão;Edgar Casallas;0;14/04/2022;19/04/2022;10/06/2026;09/09/2026;Sim;MONTAGEM;0
1085;POP.756;Controle de Parâmetros - 4Racer;;4Racer;Procedimento Operacional Padrão;Edgar Casallas;0;14/04/2022;09/05/2022;10/06/2026;09/09/2026;Sim;MONTAGEM;0
1086;POP.757;Manual Operacional - Sala de Armação - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;1;19/06/2023;11/08/2023;10/08/2026;09/11/2026;Sim;;
1087;POP.758;Manual Operacional - Digitação, Alteração e Solicitação de Cancelamento de Pedido - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;2;09/10/2023;03/11/2023;02/11/2025;31/01/2026;Sim;;
1088;POP.759;Calibração Operacional - Bisphera;;MEI Bisphera;Procedimento Operacional Padrão;Edgar Casallas;1;14/09/2022;17/02/2023;17/02/2026;17/05/2026;Sim;MONTAGEM;Corte Armação MEI
1089;POP.760;Controle de Parâmetros - Bisphera;;MEI Bisphera;Procedimento Operacional Padrão;Edgar Casallas;0;19/05/2022;15/06/2022;15/06/2026;14/09/2026;Sim;MONTAGEM;Corte Armação MEI
1090;POP.761;Limpieza y Mantenimiento - Bisphera;;MEI Bisphera;Procedimento Operacional Padrão;Edgar Casallas;0;19/05/2022;18/08/2022;18/08/2026;16/11/2026;Sim;;
1091;POP.762;Calibración Operativa - Bisphera;;MEI Bisphera;Procedimento Operacional Padrão;Edgar Casallas;1;14/09/2022;17/02/2023;17/02/2026;17/05/2026;Sim;;
1092;POP.763;Control de Parámetros - Bisphera;;MEI Bisphera;Procedimento Operacional Padrão;Edgar Casallas;0;19/05/2022;15/06/2022;15/06/2026;14/09/2026;Sim;;
1093;POP.764;Manual Operacional - Inspeção Final - Lab Rio;;09-Inspeção Final;Procedimento Operacional Padrão;Deyved Silva;0;27/05/2022;31/05/2022;08/06/2026;07/09/2026;Sim;HMC;0
1094;POP.765;Manual Operacional - Rastreabilidade de Pedidos - Lab Rio;;LabRio;Procedimento Operacional Padrão;Renan Barbosa;1;17/04/2025;23/04/2025;23/04/2026;22/07/2026;Sim;;
1095;POP.766;Manual Operacional - Abertura de Perdas Internas - LabRio;;LabRio;Procedimento Operacional Padrão;Maria Riclecia da Silva;0;17/06/2022;20/06/2022;22/09/2025;25/12/2025;Sim;;
1096;POP.769;Limpieza y Mantenimiento - EzFit;;EzFit;Procedimento Operacional Padrão;Edgar Casallas;0;22/06/2022;18/08/2022;10/06/2026;09/09/2026;Sim;;
1097;POP.770;Calibración Operativa - EzFit;;EzFit;Procedimento Operacional Padrão;Edgar Casallas;0;22/06/2022;30/06/2022;10/06/2026;09/09/2026;Sim;;
1098;POP.771;Limpeza e Manutenção - MEI 641;;MEI 641;Procedimento Operacional Padrão;Edgar Casallas;0;22/06/2022;08/08/2022;10/08/2026;09/11/2026;Sim;MONTAGEM;0
1099;POP.772;Calibração Operacional - MEI 641;;MEI 641;Procedimento Operacional Padrão;Edgar Casallas;0;22/06/2022;30/06/2022;30/06/2026;29/09/2026;Sim;MONTAGEM;0
1100;POP.773;Calibración Operativa - MEI 641;;MEI 641;Procedimento Operacional Padrão;Edgar Casallas;0;22/06/2022;30/06/2022;30/06/2026;29/09/2026;Sim;;
1101;POP.774;Limpieza y Mantenimiento - MEI 641;;MEI 641;Procedimento Operacional Padrão;Edgar Casallas;0;22/06/2022;18/08/2022;18/08/2026;16/11/2026;Sim;;
1102;POP.775;Manual Operacional - Bisphera;;MEI Bisphera;Procedimento Operacional Padrão;Nathália Brandão;0;22/06/2022;23/06/2022;23/06/2026;22/09/2026;Sim;MONTAGEM;Corte Armação MEI
1103;POP.776;Limpeza e Manutenção - LT1200;;LT 1200;Procedimento Operacional Padrão;Edgar Casallas;0;23/06/2022;17/02/2023;17/02/2026;17/05/2026;Sim;MONTAGEM;Leitura no Tracer
1104;POP.778;Limpieza y Mantenimiento - LT 1200;;LT 1200;Procedimento Operacional Padrão;Edgar Casallas;0;23/06/2022;17/02/2023;17/02/2026;17/05/2026;Sim;;
1105;POP.779;Calibración Operativa - LT 1200;;LT 1200;Procedimento Operacional Padrão;Edgar Casallas;1;30/06/2022;01/07/2022;10/06/2026;09/09/2026;Sim;;
1106;POP.780;Manual Operacional -  Clareamento de Lentes da Coloração;;04-COLORAÇÃO;Procedimento Operacional Padrão;Renan Barbosa;0;30/06/2022;18/01/2023;18/01/2026;17/04/2026;Sim;COLORAÇÃO;COLORAÇÃO
1107;POP.781;Manual Operacional - Análise Técnica Pré venda - Technopark;;Technopark;Procedimento Operacional Padrão;Guilherme Alves;1;26/03/2024;09/04/2024;09/04/2026;08/07/2026;Sim;;
1108;POP.782;Manual Operacional - Liberação de Lentes Prontas e Blocos do Estoque - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;2;01/02/2024;09/04/2024;09/04/2026;08/07/2026;Sim;;
1109;POP.783;Manual Operacional - Processo de Certificação e Faturamento da Expedição - Technopark;;Technopark;Procedimento Operacional Padrão;Rodrigo Lima;2;01/02/2024;19/02/2024;18/02/2026;11/11/2026;Sim;;
1110;POP.784;Manual Operacional - Controle de Urgência da Produção - Technopark;;Technopark;Procedimento Operacional Padrão;Rodrigo Lima;3;11/09/2025;28/10/2025;28/10/2026;26/01/2027;Sim;;
1111;POP.785;Manual Operacional - Reembalagem de Serviços;;Controle de Qualidade;Procedimento Operacional Padrão;Leandro Augusto;0;30/09/2022;18/10/2022;18/10/2025;19/01/2026;Sim;QUALIDADE;0
1112;POP.786;Teste de Extrato Seco - OHAUS MB;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;1;12/02/2025;30/05/2025;30/05/2026;28/08/2026;Sim;;
1113;POP.787;Limpieza y Matenimiento - ES3.ES4;;ES3/ES4;Procedimento Operacional Padrão;Edgar Casallas;0;30/08/2022;31/08/2022;10/06/2026;09/09/2026;Sim;;
1114;POP.788;Calibración Operativa - ES3.ES4;;ES3/ES4;Procedimento Operacional Padrão;Edgar Casallas;0;30/08/2022;31/08/2022;10/06/2026;09/09/2026;Sim;;
1115;POP.789;Limpeza e Manutenção - ES3.ES4;;ES3/ES4;Procedimento Operacional Padrão;Edgar Casallas;0;30/08/2022;25/11/2022;25/11/2025;23/02/2026;Sim;;
1116;POP.790;Calibração Operacional - ES3.ES4;;ES3/ES4;Procedimento Operacional Padrão;Edgar Casallas;0;30/08/2022;25/11/2022;25/11/2025;23/02/2026;Sim;;
1117;POP.791;Limpeiza y Matenimiento - 3B Blocker;;3B Blocker;Procedimento Operacional Padrão;Edgar Casallas;0;05/09/2022;17/02/2023;17/02/2026;17/05/2026;Sim;;
1118;POP.792;Limpeza e Manutenção - 3B Blocker;;3B Blocker;Procedimento Operacional Padrão;Edgar Casallas;0;05/09/2022;17/02/2023;17/02/2026;17/05/2026;Sim;MONTAGEM;0
1119;POP.793;Manual Operacional - Envio de Testes para EQC;;08-EQC;Procedimento Operacional Padrão;Jessika Menacho;8;17/09/2025;17/09/2025;17/09/2026;16/12/2026;Sim;HMC;QUALIDADE
1120;POP.796;Limpeza e Manutenção - Bloqueadoras;;Outros;Procedimento Operacional Padrão;Edgar Casallas;0;14/09/2022;25/11/2022;25/11/2025;23/02/2026;Sim;MONTAGEM;0
1121;POP.797;Limpeiza y Matenimiento - Bloqueadoras;;Outros;Procedimento Operacional Padrão;Edgar Casallas;0;14/09/2022;17/02/2023;17/02/2026;17/05/2026;Sim;;
1122;POP.798;Limpeza e Manutenção - Mr.Blue;;Outros;Procedimento Operacional Padrão;Edgar Casallas;0;14/09/2022;17/02/2023;17/02/2026;17/05/2026;Sim;MONTAGEM;Leitura no Tracer
1123;POP.799;Limpeiza y Matenimiento - Mr.Blue;;Outros;Procedimento Operacional Padrão;Edgar Casallas;0;14/09/2022;17/02/2023;17/02/2026;17/05/2026;Sim;;
1124;POP.800;Manual Operativa - Mr. Orange;;Mr. Orange;Procedimento Operacional Padrão;Renan Barbosa;0;30/09/2022;17/07/2023;16/07/2026;15/10/2026;Sim;;
1125;POP.801;Manual Operacional - Mr. Orange;;Mr. Orange;Procedimento Operacional Padrão;Renan Barbosa;0;30/09/2022;17/04/2024;17/04/2026;16/07/2026;Sim;;
1126;POP.802;Monitoramento de Realimentação do Cliente - Technopark;;Technopark;Procedimento Operacional Padrão;Aline Franco;2;11/01/2023;12/01/2023;11/05/2026;10/07/2026;Sim;;
1127;POP.803;Teste de Viscosidade - Automático com Brookfield DV2TLV;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;2;31/07/2023;28/12/2023;27/12/2025;17/04/2026;Sim;HMC;Teste de Qualidade HC
1128;POP.804;Manual Operacional - Rastreabilidade de Pedidos - Grown;;Grown;Procedimento Operacional Padrão;Michel Vieira;0;28/10/2022;06/12/2022;06/12/2025;05/03/2026;Sim;;
1129;POP.805;Manual Operacional - Rastreabilidade de Pedidos - Repro;;Repro;Procedimento Operacional Padrão;Laura Vaz;3;09/06/2025;29/08/2025;29/08/2026;27/11/2026;Sim;;
1130;POP.806;Manual Operacional - Digitação de Entrada, Alteração e Cancelamento de Pedidos - Grown;;Grown;Procedimento Operacional Padrão;Angela Pinto;1;18/07/2023;02/10/2023;01/10/2025;30/12/2025;Sim;;
1131;POP.807;Limpeza e Manutenção - D9 PAC Mithril 1.6;;D9 PAC;Procedimento Operacional Padrão;Fernando Maciel;0;10/11/2022;03/03/2023;02/03/2026;31/05/2026;Sim;;
1132;POP.808;Preparação de Químicos  - DP PAC Mithril 1.6;;D9 PAC;Procedimento Operacional Padrão;Fernando Maciel;0;10/11/2022;03/03/2023;02/03/2026;31/05/2026;Sim;;
1133;POP.810;Rastreabilidade de Pedidos - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;3;31/07/2023;01/08/2023;11/10/2025;11/12/2025;Sim;;
1134;POP.811;Monitoramento de Realimentação do Cliente - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;2;26/06/2023;27/06/2023;26/06/2026;25/09/2026;Sim;;
1135;POP.812;Manual Operacional - Controle de Temperatura (DataLogger) de Armazenamento - Primers e Vernizes - Repro;;Repro;Procedimento Operacional Padrão;Ruanyta Goulart;1;30/05/2025;13/06/2025;13/06/2026;11/09/2026;Sim;;
1136;POP.813;Monitoramento de Realimentação do Cliente - Repro;;Repro;Procedimento Operacional Padrão;Laura Vaz;2;08/08/2024;09/08/2024;10/08/2026;09/11/2026;Sim;;
1137;POP.814;Manual Operacional - Produto Não Conforme (Produção) - Grown;;Grown;Procedimento Operacional Padrão;Michel Vieira;0;06/12/2022;13/12/2022;13/12/2025;12/03/2026;Sim;;
1138;POP.815;Manual Operacional - Devolução com Nota Fiscal - Grown;;Grown;Procedimento Operacional Padrão;Iara Almeida;2;12/06/2025;30/06/2025;30/06/2026;28/09/2026;Sim;;
1139;POP.817;Manual Operacional - Retornos Recebidos pelo SAC - Grown;;Grown;Procedimento Operacional Padrão;Ronald Witzke;1;14/11/2023;01/02/2024;31/01/2026;01/05/2026;Sim;;
1140;POP.818;Manual Operacional - Tratativa de Pendências de Pedidos com Montagem - Grown;;Grown;Procedimento Operacional Padrão;Renata Adreolli;1;14/11/2023;01/02/2024;31/01/2026;01/05/2026;Sim;;
1141;POP.819;Manual Operacional - Tratativa de Pendências de Pedidos com Surfaçagem - Grown;;Grown;Procedimento Operacional Padrão;Renata Adreolli;1;14/11/2023;01/02/2024;31/01/2026;01/05/2026;Sim;;
1142;POP.820;Manual Operacional - Pedidos Urgentes - Grown;;Grown;Procedimento Operacional Padrão;Angela Pinto;0;06/12/2022;07/12/2022;07/12/2025;06/03/2026;Sim;;
1143;POP.821;Manual Operacional - Expedição de Pedidos - Grown;;Grown;Procedimento Operacional Padrão;Luis Felipe;1;26/12/2024;13/01/2025;13/01/2026;13/04/2026;Sim;;
1144;POP.822;Manual Operacional - Sala de Armação - Grown;;Grown;Procedimento Operacional Padrão;Robson Silva;0;06/12/2022;07/12/2022;07/12/2025;06/03/2026;Sim;;
1145;POP.823;Manual Operacional - Recebimento de Mercadoria - Grown;;Grown;Procedimento Operacional Padrão;Sonia Lima;1;18/07/2023;02/10/2023;01/10/2025;30/12/2025;Sim;;
1146;POP.824;Manual Operacional - Embalagem da Surfaçagem - Grown;Descrever o procedimento para o processo de triagem e embalagem surfaçagem do laboratório Grown Optical.;Grown;Procedimento Operacional Padrão;Luis Felipe;3;20/05/2025;29/05/2025;29/05/2026;27/08/2026;Sim;;
1147;POP.825;Manual Operacional - Processo de Quebra, Retrabalho e Liberado com Concessão - Ceditop;;Ceditop;Procedimento Operacional Padrão;João Martins;0;13/12/2022;16/12/2022;16/12/2025;15/03/2026;Sim;;
1148;POP.826;Manual Operacional - Comunicação com o Cliente - Ceditop;;Ceditop;Procedimento Operacional Padrão;João Martins;0;13/12/2022;16/12/2022;16/12/2025;15/03/2026;Sim;;
1149;POP.827;Curva Teórica Crizal Rock;;00-Curvas de Antirreflexo;Procedimento Operacional Padrão;Carlos Anselme;0;20/12/2022;02/06/2023;01/06/2026;31/08/2026;Sim;HMC;"Antirreflexo:
Ajustes de Processo"
1150;POP.828;Manual Operacional - Atendimento do SAC - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;2;26/03/2024;09/04/2024;09/04/2026;08/07/2026;Sim;;
1151;POP.830;Manual Operacional - Recebimento de Mercadoria - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;1;30/01/2023;06/02/2023;06/02/2026;06/05/2026;Sim;;
1152;POP.831;Manual Operacional - Recebimento de Produtos e Insumos - LabRio;;LabRio;Procedimento Operacional Padrão;Evellyn Santos;1;22/06/2023;02/10/2023;01/10/2025;30/12/2025;Sim;;
1153;POP.832;Teste de Extrato Seco - i-Thermo 163L Bel;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;2;22/04/2025;30/05/2025;30/05/2026;28/08/2026;Sim;HMC;Teste de Qualidade HC
1154;POP.834;Manual Operacional - Compra de Matéria Prima - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;2;31/10/2023;19/02/2024;18/02/2026;19/05/2026;Sim;;
1155;POP.835;Manual Operacional - Compras Indiretas - Technopark;;Technopark;Procedimento Operacional Padrão;Benicio Souza;1;28/02/2024;09/04/2024;09/04/2026;08/07/2026;Sim;;
1156;POP.836;Teste de Viscosidade - Automático com Brookfield DV -II+ PRO, DV-I+ e DV-I;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;1;06/04/2023;18/08/2023;17/08/2025;17/04/2026;Sim;HMC;Teste de Qualidade HC
1157;POP.837;Manual Operacional - Faturamento - Grown;"Retirado as etapas: - ""faturamento de caixas, faturamento de transportador, faturamento por cliente e nota fiscal manual"" . Deixado somente a etapa ""Faturamento de pedidos"" e os demais entraram como subtítulos. Foi incluído em subtítulo também  ""Faturamento de pedidos Suframa"".";Grown;Procedimento Operacional Padrão;Luis Felipe;2;31/10/2024;04/11/2024;04/11/2025;02/02/2026;Sim;;
1158;POP.838;Calibração Operacional - E-Tess e Nidek LT-980 – Sistema SIOU;;Geral;Procedimento Operacional Padrão;Felipe Costa;1;04/07/2023;22/11/2023;21/11/2025;19/02/2026;Sim;MONTAGEM;PCP Tracer
1159;POP.839;Manual Operacional - E-Tess e Nidek LT-980;;Geral;Procedimento Operacional Padrão;Felipe Costa;0;17/02/2023;17/03/2023;16/03/2025;18/09/2026;Sim;MONTAGEM;Leitura no Tracer
1160;POP.840;Manual Operacional - Reclamação e Elogio de Clientes - Technopark;;Technopark;Procedimento Operacional Padrão;Aline Franco;1;07/03/2024;09/04/2024;09/04/2026;08/07/2026;Sim;;
1161;POP.841;Manual Operacional - Cancelamento de Pedido no Estoque - Technopark;;Technopark;Procedimento Operacional Padrão;Felipe Costa;0;03/03/2023;10/03/2023;22/05/2026;21/08/2026;Sim;;
1162;POP.842;Comunicação com o Cliente - Grown;;Grown;Procedimento Operacional Padrão;Angela Pinto;1;10/06/2024;17/06/2024;17/06/2026;16/09/2026;Sim;;
1163;POP.843;Manual Operacional - Recuperação de Alloy e Distribuição de porta bloco (Central de Alloy);;08-Desblocadora;Procedimento Operacional Padrão;Felipe Costa;0;10/03/2023;17/03/2023;09/06/2026;08/09/2026;Sim;SURFAÇAGEM;Desblocagem
1164;POP.844;Comunicação com o Cliente - Technopark;;Technopark;Procedimento Operacional Padrão;Rodrigo Lima;2;18/08/2023;11/09/2023;10/09/2025;;Sim;;
1165;POP.845;Manual Operacional – Auditoria Técnica;;SAC;Procedimento Operacional Padrão;Marília Novais;0;22/03/2023;26/06/2023;25/06/2026;24/09/2026;Sim;QUALIDADE;AUDITORIA
1166;POP.846;Manual Operacional - Encaixe de Lentes na Armação Acetato;;Montagem e Inspeção;Procedimento Operacional Padrão;Edgar Casallas;0;29/03/2023;29/03/2023;19/06/2026;18/09/2026;Sim;MONTAGEM;Encaixe
1167;POP.847;Manual Operacional - Encaixe de Lentes na Armação 3 Peças;;Montagem e Inspeção;Procedimento Operacional Padrão;Edgar Casallas;0;29/03/2023;29/03/2023;19/06/2026;18/09/2026;Sim;MONTAGEM;Encaixe
1168;POP.848;Manual Operacional - Encaixe de Lentes na Armação Metal;;Montagem e Inspeção;Procedimento Operacional Padrão;Edgar Casallas;1;05/05/2023;05/05/2023;04/05/2026;03/08/2026;Sim;MONTAGEM;Encaixe
1169;POP.849;Manual Operacional - Encaixe de Lentes na Armação Nylon;;Montagem e Inspeção;Procedimento Operacional Padrão;Edgar Casallas;0;29/03/2023;29/03/2023;19/06/2026;18/09/2026;Sim;MONTAGEM;Encaixe
1170;POP.852;Manual Operacional - Conferência de Mesa - Grown;;Grown;Procedimento Operacional Padrão;Luis Paulo;1;02/04/2024;09/04/2024;10/04/2026;09/07/2026;Sim;;
1171;POP.853;Manual Operacional - Separação de Blocos - Grown;;Grown;Procedimento Operacional Padrão;Luis Paulo;1;02/04/2024;09/04/2024;10/04/2026;09/07/2026;Sim;;
1172;POP.854;Manual Operacional - Caixas da Produção - LabRio;;LabRio;Procedimento Operacional Padrão;Evellyn Santos;0;17/04/2023;31/05/2023;27/09/2025;27/12/2025;Sim;;
1173;POP.855;Manual Operacional - Separação do Estoque - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Melissa Grandolfo;0;24/04/2023;26/04/2023;25/04/2025;31/12/2025;Sim;;
1174;POP.856;Manual Operacional - Rastreabilidade de Pedidos - Digitop;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;1;12/06/2024;18/06/2024;18/06/2026;17/09/2026;Sim;;
1175;POP.857;Manual Operacional - Ticket e Envelope na Produção - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;0;25/04/2023;27/04/2023;27/04/2026;27/07/2026;Sim;;
1176;POP.858;Manual Operacional - Sala de Armação sem Aro - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;0;26/04/2023;27/04/2023;27/04/2026;27/07/2026;Sim;;
1177;POP.859;Manual Operacional  - Entrada e Impressão de Serviços - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;0;26/04/2023;03/08/2023;03/08/2026;02/11/2026;Sim;;
1178;POP.860;Manual Operacional - Sala de Armação com Aro - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;0;26/04/2023;27/04/2023;26/04/2025;31/12/2025;Sim;;
1179;POP.861;Manual Operacional - Recebimento, Triagem e Armazenamento de Serviços - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Rafael Medeiros;1;11/08/2023;18/08/2023;17/08/2026;16/11/2026;Sim;;
1180;POP.862;Manual Operacional - Embalagem dos Produtos - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;0;27/04/2023;03/05/2023;01/05/2026;31/07/2026;Sim;;
1181;POP.863;Manual Operacional - Entrada de Serviços na Monatgem - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;0;27/04/2023;03/05/2023;01/05/2026;31/07/2026;Sim;;
1182;POP.864;Manual Operacional - Armazenagem da Armação na BIN - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Jesse Rodrigues;0;27/04/2023;03/05/2023;01/05/2026;31/07/2026;Sim;;
1183;POP.865;Manual Operacional - Separação de Pedidos - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Denise Miranda;2;07/07/2025;15/07/2025;15/07/2026;13/10/2026;Sim;;
1184;POP.866;Manual Operacional - Faturamento - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Denise Miranda;1;07/07/2025;14/07/2025;14/07/2026;12/10/2026;Sim;;
1185;POP.867;Manual Operacional - Recebimento e Conferência de Lentes, Blocos, Insumos e Materiais Gerais - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Denise Miranda;2;13/05/2025;13/05/2025;13/05/2026;11/08/2026;Sim;;
1186;POP.868;Manual Operacional - Reembalagem - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Juliana Gomes Ferreira;0;05/05/2023;12/05/2023;11/10/2025;11/12/2025;Sim;;
1187;POP.869;Manual Operacional - Expedição - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Erika Fagundes;1;03/06/2024;04/06/2024;04/06/2025;02/11/2026;Sim;;
1188;POP.870;Manual Operacional - Impressão de Etiquetas e Certificados - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;1;27/06/2023;29/06/2023;27/09/2025;27/12/2025;Sim;;
1189;POP.871;Manual Operacional - Separação de Pedidos - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;2;27/06/2024;09/07/2024;09/07/2026;08/10/2026;Sim;;
1190;POP.872;Manual Operacional - Consulta de Disponibilidade de Lentes - Repro;;Repro;Procedimento Operacional Padrão;Ovanir Lima Junior;0;11/05/2023;25/05/2023;21/05/2026;21/08/2026;Sim;;
1191;POP.874;Manual Operacional - Garantias - Repro;;Repro;Procedimento Operacional Padrão;Laura Vaz;0;11/05/2023;13/07/2023;22/12/2025;05/02/2026;Sim;;
1192;POP.875;Manual Operacional - Aprovação de Pedidos - Repro;;Repro;Procedimento Operacional Padrão;Ovanir Lima Junior;1;11/02/2025;14/02/2025;14/02/2026;15/05/2026;Sim;;
1193;POP.876;Manual Operacional - Embalagem e Certificação - Repro;;Repro;Procedimento Operacional Padrão;José Neto;1;09/08/2024;09/08/2024;10/08/2026;09/11/2026;Sim;;
1194;POP.877;Manual Operacional - Recebimento de Aro - Repro;;Repro;Procedimento Operacional Padrão;José Neto;1;09/08/2024;09/08/2024;10/08/2026;09/11/2026;Sim;;
1195;POP.878;Manual Operacional - Atendimento ao Cliente - Repro;;Repro;Procedimento Operacional Padrão;Ovanir Lima Junior;0;11/05/2023;25/05/2023;21/08/2026;20/11/2026;Sim;;
1196;POP.880;Manual Operacional - Separação de Lentes e Blocos - Repro;;Repro;Procedimento Operacional Padrão;Debora Rocha;2;31/01/2025;03/02/2025;03/02/2026;04/05/2026;Sim;;
1197;POP.881;Manual Operacional - Envio de Malote - Repro;;Repro;Procedimento Operacional Padrão;Silvano Silva;0;15/05/2023;10/07/2023;04/10/2025;04/12/2025;Sim;;
1198;POP.882;Manual Operacional - Faturamento e Expedição - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;3;13/03/2025;17/03/2025;17/03/2026;15/06/2026;Sim;;
1199;POP.883;Manual Operacional - Produto Não Conforme - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;2;29/10/2024;01/11/2024;01/11/2025;30/01/2026;Sim;;
1200;POP.884;Manual Operacional - Monitoramento de Realimentação do Cliente - digiTOP;;digiTOP;Procedimento Operacional Padrão;Nickolle Rodrigues;4;21/07/2025;25/07/2025;25/07/2026;23/10/2026;Sim;;
1201;POP.885;Manual Operacional - Encerramento de Pedidos e Atacado - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;1;29/04/2024;24/06/2024;24/06/2026;23/09/2026;Sim;;
1202;POP.886;Manual Operacional - Garantia - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;3;14/08/2025;05/09/2025;05/09/2026;04/12/2026;Sim;;
1203;POP.887;Manual Operacional - Compra de Matéria Prima - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;0;29/05/2023;02/06/2023;10/08/2026;09/11/2026;Sim;;
1204;POP.888;Manual Operacional - Recebimento e Estocagem de Blocos - Ceditop;;Ceditop;Procedimento Operacional Padrão;Leticia Santos;2;28/01/2025;18/02/2025;18/02/2026;19/05/2026;Sim;;
